web-scraper-order,web-scraper-start-url,titulo,precio,habts,ban,mets
1620503756-8889,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620508159-11863,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Venta de Hermosa Casa de Una Planta en Fraccionamiento Jurica,"$7,300,000",3,5,300
1620507099-11751,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,"Casa en Venta en Jurica, Queretaro","$10,700,000",3,3.5,680
1620507524-11795,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"CASA EN VENTA EN JURICA, QUERETARO.","$12,000,000",8,3,398
1620507930-11836,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Jurica - Estrena casa. Residencial con amenidades...,"$2,877,133",3,3,140
1620503978-8911,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"ARCO DE PIEDRA. Hermosa, T. 279m2, C. 324m2. 4 rec, 4 baños. Vig, 24 hrs","$7,300,000",4,4,279
1620504048-8917,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"Casa HERMOSA remodelada en Venta en esquina dentro de Privada, Jurica Queretaro","$9,000,000",3,3,546
1620504038-8916,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620508234-11875,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,HERMOSA CASA DE DOS NIVELES EN VENTA UBICADA EN JURICA !!,"$4,200,000",2,3,269
1620506846-11724,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Hermosa residencia en venta en Jurica,"$35,000,000",4,5,2470
1620506132-11660,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620503941-8907,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Venta de casa en jurica,"$10,500,000",4,3,1000
1620504002-8913,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"ARCO DE PIEDRA HERMOSA T. 176m2, C 220m2. 3 rec, 3.5 baños, cto Tv, Vig, 24 hrs.","$6,200,000",3,3.5,176
1620504695-9819,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa en jurica 3 recamaras cuarto de servicio excelente jardin,"$6,199,000",4,4,264
1620506804-11719,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en venta en Jurica 3 recamaras con cuarto de servicio jardin amplio  YCC,"$6,200,000",3,3.5,264
1620504852-10057,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Se Vende Casa de 400 Mts2 Con 4 Recamaras y 3 Baños Con Bello Jardin. Jpc,"$7,900,000",4,3,532
1620508113-11859,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,CASA EN VENTA JURICA,"$6,900,000",6,4,320
1620507726-11818,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa en venta de una planta en Jurica Campestre,"$7,800,000",4,4,1000
1620508294-11887,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"VENTA CASA en JURICA QUERETARO con Gran Jardin, 4 Recamaras.","$7,130,000",4,4,525
1620507245-11765,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,CASA EN VENTA EN JURICA DE UN NIVEL,"$7,500,000",3,2,312
1620506735-11713,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Fraccionamiento Jurica Casa en Venta,"$9,100,000",4.5,8.5,1000
1620506427-11682,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 3 habitaciones JGCC,"$3,320,000",3,2.5,210
1620504837-10047,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,"Casa Nueva en Arco de Piedra, Exclusiva Privada por Antea, terreno 280m","$7,300,000",3,5,280
1620507842-11828,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,VENTA DE HERMOSA CASA ESTILO MEXICANO EN JURICA QUERETARO,"$6,800,000",6,3,217
1620506578-11697,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en Jurica de 3 dormitorios y 235 mts2! RAHQRO 20-989,"$3,320,000",2,3,235
1620507137-11756,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa - Fraccionamiento Jurica,"$15,000,000",5,4,2220
1620507001-11743,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Casa en venta en Jurica,"$12,500,000",3,3,350
1620506034-11652,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,6,780
1620504477-9432,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,En venta hermosa casa de 4 recamaras y 5 baños en jurica de 315 mts2  jpc,"$6,700,000",4,5,266
1620506713-11711,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa de oportunidad en Jurica.,"$7,094,000",2,4,372
1620507335-11774,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Jurica casa con excelente estado de conservación y 235 mts2! RCS,"$3,320,000",2,3,235
1620503643-8878,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa remodelada en Jurica de 3 dormitorios y 445 mts2! RAHH,"$13,500,000",4,3,445
1620508015-11847,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Casa en Jurica con espacios muy funcionales y buen estado de conservación! JGJ,"$3,320,000",2,3,235
1620507238-11764,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Jurica Residencia con 5 recamaras todas con baño independiente y alberca 212136,"$11,350,000",5,6,920
1620507483-11791,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Jurica - Casa de amplios espacios. Acabados de lujo.,"$16,500,000",5,4,780
1620508270-11882,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"Estupenda Casa en Jurica, de OPORTUNIDAD !! C.401 m2, Gran Ubicación.-","$4,800,000",5,3,401
1620508333-11892,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Casa en Venta en Jurica Querétaro,"$11,950,000",4,5,455
1620507635-11808,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa en Venta  Queretaro Jurica Fraccionameinto,"$7,000,000",3,4,1001
1620506048-11653,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa lujosa en Jurica de 4 recamaras más estudio! RAHH 20-805,"$16,500,000",6,5,505
1620504728-9870,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa en Venta Jurica,"$8,300,000",3,4,480
1620506672-11706,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 3 habitaciones JGCC,"$3,320,000",3,2.5,210
1620503895-8902,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,"Exclusiva Residencia en Venta en Arco de piedra, Querétaro","$6,200,000",3,2.5,266
1620507124-11754,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Jurica casa en venta de 3 recamaras y 235 mts2!,"$3,320,000",2,3,235
1620505905-11237,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta en calle cerrada,"$11,350,000",5,6,920
1620503917-8905,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,DECIDE SER FELIZ EN ESTA HERMOSA CASA EN VENTA EN UNA DE LAS MEJORES ZONAS DE QUERETARO,"$6,400,000",2,3,260
1620506141-11661,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620508144-11862,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Casa estilo mexicano contemporáneo en una de las zonas más tradicionales y exclusivas de Querétaro! A 15 minutos del centro de la ciudad y de la salida a México, cuenta con una inmejorable ubicación!","$10,990,000",6,4,425
1620505843-11097,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en Venta Jurica 5 Habitaciones Jrh,"$16,500,000",5,4,780
1620507652-11810,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa - Jurica,"$16,500,000",5,4,500
1620507683-11814,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,En venta casa en jurica de 510 mts2 con 3 recamaras y 4 baños y alberca jpc,"$13,500,000",3,4,445
1620508205-11869,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,JURICIA CASA PARA INVERSIONISTA,"$7,094,000",6,4,372
1620507935-11837,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Casa en Venta en Jurica Qro amplio jardin, alberca y 5 recamaras con baño en c/u","$11,350,000",5,5,920
1620504748-9919,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa en venta en Jurica Querétaro,"$10,800,000",6,4,750
1620507516-11794,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa en Venta de un solo piso en Jurica, Queretaro con cuarto de servicio 334 m2","$7,890,000",3,2,1367
1620506451-11685,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Venta casa en Jurica,"$9,980,000",4,4,527
1620506823-11721,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Residencia En Venta,"$12,750,000",10,4,742
1620503706-8884,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620506459-11686,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620507146-11757,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,"Casa en Venta en Arco de Piedra, Jurica, Queretaro","$6,200,000",3,3.5,276
1620507228-11763,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,CASA EN VENTA EN JURICA UN SOLO NIVEL,"$15,000,000",4,8,712
1620508210-11870,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Jurica casa con espacios muy funcionales y 3 recamaras!,"$3,320,000",2,3,235
1620507179-11759,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,JURICA Casa con acabados de lujo recamara en planta baja tbs213072,"$13,500,000",4,3,445
1620505020-10286,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en Venta en Fracc Jurica El Pinar,"$17,000,000",4,4,375
1620506122-11659,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 3 habitaciones JGCC,"$13,500,000",3,4,510
1620506640-11703,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,"Casa con Control de Acceso y Alberca - Venta, Jurica","$11,350,000",5,6,920
1620507777-11823,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Venta de Exclusiva residencia con alberca, Jurica Querétaro","$27,000,000",15,6,2000
1620506965-11738,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,CASA EN VENTA EN QUERETARO Jurica,"$11,800,000",3,4,760
1620507893-11832,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"VENTA CASA - Jurica Robles, la casa que lo tiene todo","$19,950,000",4,5,2172
1620505010-10261,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta en Jurica,"$7,100,000",3,2,1000
1620507258-11766,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en venta en Jurica AQC,"$6,200,000",4,5,316
1620506593-11699,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,"CASA EN VENTA EN JURICA, MUY BUENA UBICACION","$4,750,000",2,3,215
1620504425-9387,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"Venta de Casa en Villas Regency, Jurica, Queretaro con 4 recamaras y area social","$21,500,000",4,4,760
1620505809-11012,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,VENTA casa en Jurica de 3 amplias recamaras y 264 mts2!,"$6,200,000",2,3,264
1620507584-11803,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa con alberca en Venta en Fraccionamiento Jurica, Querétaro","$12,200,000",3,3,413
1620507164-11758,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Venta Queretaro jurica,"$11,500,000",5.5,9.5,930
1620506434-11683,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Venta de casa con 4 recámaras en JURICA Queretaro con Alberca y cancha de tenis,"$23,000,000",4,5,2200
1620506369-11677,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa de Una Planta en Venta en Jurica Queretaro,"$20,000,000",4,4,2550
1620506396-11679,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en Venta Jurica con Alberca Hermosa muy amplia,"$11,000,000",5,7,920
1620506077-11656,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Venta hermosa casa de campo en condominio de 2 JF,"$3,320,000",3,2.5,210
1620506466-11687,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$11,350,000",5,5.5,920
1620507589-11804,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en Venta en Fracc Jurica,"$7,900,000",3,7,523
1620508062-11852,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,KL / ¡OPORTUNIDAD! CASA VENTA JURICA (3 casas en 1).,"$8,490,000",11,6,720
1620508244-11877,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,¡¡ HERMOSA CASA EN VENTA CON RECAMARA EN PLANTA BAJA EN JURICA !!,"$5,300,000",3,4,320
1620507961-11840,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,VENTA DE CASA EN JURICA,"$11,300,000",4,6,720
1620506548-11694,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620508259-11880,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,CASA EN VENTA EN JURICA DE UN NIVEL CON ALBERCA,"$18,950,000",6,5,612
1620507342-11775,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Casa en Venta RID8902,"$6,738,000",2,4,372
1620507786-11824,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,Casa en Venta en Jurica Campestre Queretaro con amplio jardín,"$8,750,000",4,5,600
1620504981-10235,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Venta espectacular casa en Jurica con alberca,"$21,850,000",4,5.5,2202
1620505059-10311,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta en Jurica OFP 21 1102,"$6,200,000",3,4,264
1620504082-8919,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en Venta en Jurica Querétaro,"$12,000,000",4,4,450
1620506947-11736,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,Venta casa de 1 piso en Jurica,"$8,800,000",3,2.5,1733
1620507557-11800,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa en Venta nueva en Jurica, Queretaro con alberca, 4 recamaras y jacuzzi","$12,900,000",4,4,460
1620507623-11807,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en calle cerrada en Jurica de 610 mts2 y 5 dormitorios! RCS,"$11,350,000",5,6,920
1620504873-10083,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Hermosas Casas en Preventa en Jurica,"$16,900,000",5,5.5,567
1620507563-11801,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,VENTA. Residencia en Jurica Queretaro rediseñada y con Alberca ¡Sensacional!,"$21,250,000",4,4.5,2133
1620506622-11701,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 5 habitaciones JRH,"$16,500,000",5,4,780
1620508056-11851,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Hermosa Residencia en Venta con acabados de lujo en Fraccionamiento Jurica,"$13,000,000",3,4,538
1620504405-9361,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Lind Casa de Un Nivel en Jurica,"$14,000,000",3,3,1659
1620507540-11797,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa de Un Nivel en Venta en Jurica,"$7,300,000",4,4.5,1000
1620507210-11761,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,CASA EN VENTA EN JURICA DE UN NIVEL Y SEIS HABITACIONES,"$10,000,000",6,4,558
1620508074-11854,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,"Casa en Venta en Jurica, Queretaro","$4,250,000",3,2.5,510
1620507312-11772,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,"CASA TRES HABITACIONES TRES BAÑOS, JURICA QUERETARO","$2,870,000",3,3,231
1620507405-11781,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Casa en Venta en Colonia Jurica Queretaro, un Nivel","$13,000,000",3,6.3,3339
1620506904-11731,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa Duplex en Residencial Jurica , Queretaro 3 recs y 2 niveles en venta","$3,320,000",3,2.5,210
1620505990-11499,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en Jurica de 235 mts2 y 3 dormitorios! RCS 20-989,"$3,320,000",2,3,235
1620506356-11676,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 3 habitaciones JGCC,"$13,500,000",3,4,510
1620506517-11691,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620506309-11672,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Jurica casa con acabados de lujo en venta de 3 recamaras y 445 mts2!,"$13,500,000",4,3,445
1620505485-10514,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Casa en venta Jurica 3 habitaciones JGCC,"$13,500,000",3,4,510
1620507469-11790,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,CASA en VENTA en JURICA en PRIVADA con Membresía al CLUB,"$17,500,000",4,4,800
1620508339-11893,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"Venta Casa Regency Club Residencial, Jurica, Querétaro","$16,500,000",4,5,780
1620505938-11322,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Casa en venta Jurica 3 habitaciones JGCC,"$3,320,000",3,2.5,210
1620506689-11708,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en venta Jurica 3 habitaciones JRH,"$6,200,000",3,3.5,316
1620504346-9287,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"HERMOSA RESIDENCIA 4 REC, JARDIN, ESPACIOS AMPLIOS JURICA","$8,500,000",4,3.5,1000
1620508193-11867,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,Jurica casa en exclusivo condomino de 3 niveles y 211 mts2 tbs211821,"$3,894,830",2,4,211
1620506938-11735,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa en Jurica de 5 dormitorios, alberca propia y 610 mts2! RAHQRO","$11,350,000",4,5,610
1620507547-11798,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en Venta en Jurica Querétaro,"$13,000,000",4,4,450
1620506336-11674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620505974-11438,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=9,Lujosa casa en Jurica de 505 mts2 y 5 dormitorios! RCS,"$16,500,000",6,5,505
1620508169-11865,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Casa venta en Jurica Queretaro con cuarto de servicio,"$3,170,000",3,2.5,210
1620508239-11876,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,"CASA EN VENTA DENTRO DE JURICA, QUERETARO EN CONDOMINIO PRIVADO","$7,500,000",3,3,408
1620506342-11675,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,"Casa en venta den Querétaro. Jurica. $7,350,000 ID:","$7,350,000",4,4,1000
1620504968-10210,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,Queretaro Casa en Venta Jurica,"$8,500,000",4,8,2200
1620507510-11793,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Casa en Venta en el pueblo de Jurica Querétaro con factibilidad uso de suelo,"$3,000,000",4,4,303
1620504228-9154,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,"Residencia PREMIUM en JURICA, T.525 m² - C.450 m² - 3 Recámaras, 4 Baños, Jardín","$8,600,000",5,4,450
1620503655-8879,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=13,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620507572-11802,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,Vacaciones Para Tu familia En Tu Propia Casa,"$15,500,000",10,4,600
1620508003-11845,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=2,Casa recién remodelada ubicada en Fraccionamiento Palmas III,"$2,180,000",2,2,110
1620506490-11689,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=7,Casa en Jurica de 3 recamaras con closet! RCS 20-989,"$3,320,000",2,3,235
1620507536-11796,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=4,"Hermosa casa en venta en Jurica, Querétaro","$12,800,000",4,4,444
1620504450-9389,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,VENTA CASA JURICA QUERETARO,"$13,500,000",8,6,600
1620504933-10159,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=10,"Casa en venta en Querétaro. Jurica. Regency Club $21,500,000 ID: 1228","$21,500,000",4,4.5,760
1620507906-11834,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=3,"Casa en Venta en  JURICA, Querétaro de una planta, remodelada con 3 recamaras","$5,500,000",3,2,550
1620508359-11895,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=1,CASA EN VENTA EN JURICA DE UN NIVEL,"$12,500,000",5,3,2020
1620507072-11748,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=5,Hermosa Casa de dos niveles en Venta en Fraccionamiento Jurica,"$10,000,000",2,3,272
1620504525-9502,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,"KL / EXCLUSIVA RESIDENCIA EN VENTA, JURICA. QRO.","$13,000,000",4,6,526
1620506830-11722,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=6,"Casa en Venta en Jurica, Queretaro con recamara en PB y cuarto de servicio","$12,500,000",3,3,738
1620503951-8908,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=12,Casa en venta Jurica 3 habitaciones JGCC,"$11,350,000",3,4,510
1620506445-11684,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=8,Casa en venta Jurica 5 habitaciones JGCC,"$16,500,000",5,4,780
1620504635-9703,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/casa/for-sale/?page=11,Casa en Venta en Campestre Jurica Queretaro,"$5,300,000",3,4.5,525
